"Density of states at Vg=0 and Vd=0.4","Density of states at Vg=0.05 and Vd=0.4","Density of states at Vg=0.1 and Vd=0.4","Density of states at Vg=0.15 and Vd=0.4","Density of states at Vg=0.2 and Vd=0.4","Density of states at Vg=0.25 and Vd=0.4","Density of states at Vg=0.3 and Vd=0.4","Density of states at Vg=0.35 and Vd=0.4","Density of states at Vg=0.4 and Vd=0.4","Density of states at Vg=0.45 and Vd=0.4","Density of states at Vg=0.5 and Vd=0.4","Density of states at Vg=0.55 and Vd=0.4","Density of states at Vg=0.6 and Vd=0.4"
"2.29435431287","2.29844051609","2.24826828502","2.17509484443","2.12799715453","2.14284230644","2.2064573791","2.26043617684","2.23761554564","2.07955903478","1.75118223642","1.40437000785","1.63998457609"
"2.31465199421","2.29103059615","2.22098125072","2.14301006127","2.10489240331","2.12862805586","2.18410556484","2.20810187117","2.13804058398","1.92406031337","1.56517458665","1.37060187561","1.72452932893"
"2.31721751504","2.26821205087","2.18210191523","2.10387680409","2.0765874727","2.1059386228","2.14800632155","2.13872879903","2.02214076477","1.76364801907","1.4244592286","1.45077741197","1.80921784765"
"2.30300500482","2.23137154334","2.13370006044","2.05988275965","2.04436343607","2.07556654356","2.09981630919","2.0557518947","1.8972329785","1.61698734363","1.36391837558","1.60519492367","1.9231005482"
"2.2731645212","2.18229479177","2.07828962848","2.01337385196","2.00950983677","2.03859871361","2.0417812105","1.96379216565","1.77370920565","1.50756464259","1.39682373222","1.77993989242","2.02592604318"
"2.22915811968","2.1232275392","2.01877816911","1.96669688579","1.97327653584","1.99643350426","1.97680647528","1.86897510758","1.6651128932","1.45662467117","1.50445066044","1.93045417564","2.10114065382"
"2.17279981776","2.05691854253","1.95834536739","1.92204183949","1.93685498885","1.95078112372","1.90853903862","1.77906422454","1.58638829938","1.47232296368","1.65123223409","2.05239018068","2.15196218326"
"2.10636337503","1.98662562362","1.90025057946","1.88127562331","1.90136546009","1.9036645226","1.84140006533","1.70305210942","1.54966667638","1.54469243655","1.80530070479","2.13890195666","2.17316751274"
"2.0326682797","1.91603103838","1.84755519577","1.84581511148","1.86784049363","1.85740518969","1.78046930787","1.64982909417","1.55921352025","1.65212376888","1.94623009787","2.17874940192","2.16662332082"
"1.95511762981","1.84904204203","1.80281479991","1.81655126389","1.83722984327","1.81457063822","1.73108901303","1.62599016494","1.6093639097","1.77220791041","2.06320290581","2.20850405748","2.13703923402"
"1.87766189823","1.78945013811","1.76779800595","1.79382732973","1.81041110759","1.77786505402","1.69810608285","1.63361331813","1.68732815136","1.88805401287","2.15112130025","2.19923588663","2.08748535331"
"1.80460494504","1.74050126194","1.74329725128","1.77751178463","1.78820148042","1.74992133361","1.68486629817","1.66944681532","1.77843610609","1.98913382865","2.20766213821","2.16220170756","2.02160848856"
"1.74024509777","1.70445168468","1.72911071691","1.76710810579","1.77136796858","1.73298209853","1.69232027677","1.72609142153","1.87008686043","2.06971691035","2.23148965552","2.11593136589","1.94675836065"
"1.68835814421","1.68223845885","1.7241781011","1.76191691006","1.76061961779","1.72851788448","1.71866892803","1.79436606909","1.95320490607","2.12707746855","2.22119606277","2.04310945243","1.87370344527"
"1.65161386993","1.67339438922","1.72684220971","1.76119888203","1.75654498707","1.73687904703","1.7598025772","1.86550392294","2.02198455386","2.16021129269","2.17508121265","1.95609666135","1.81290106898"
"1.63112112327","1.67624199026","1.73518206304","1.76430604911","1.75951516425","1.75713006653","1.81027368518","1.93237177458","2.07307255266","2.1690685574","2.09924907092","1.86459007828","1.77055115442"
"1.62628126343","1.68828790911","1.74731111574","1.77075371847","1.76954623876","1.78713881041","1.86438086078","1.98976297454","2.10475591216","2.15416744787","2.00291140769","1.77574525682","1.74754631455"
"1.63499259236","1.70669710078","1.76160433922","1.78022823941","1.78619568672","1.8239152201","1.9169637878","2.03417740377","2.11639526407","2.1164711542","1.88872736517","1.70192410855","1.74116242363"
"1.65415885616","1.72871849288","1.77683193931","1.79252750754","1.80849858523","1.86404912257","1.96379497215","2.06343410353","2.10809337936","2.05743619017","1.78176300398","1.65269470044","1.74682834936"
"1.68029704138","1.75199247356","1.79219937246","1.80745727804","1.83502168399","1.90413978831","2.00165701157","2.07631917215","2.08056715794","1.979230246","1.68656930943","1.63184303266","1.75879885404"
"1.709916531","1.77484726064","1.80731616721","1.82452832409","1.86387390799","1.94153918171","2.02937118341","2.07382705993","2.03627565656","1.88511015472","1.59420040909","1.63674758534","1.77138327748"
"1.74063107352","1.79591415987","1.82202514132","1.84367015632","1.89346882752","1.97312640385","2.04355655879","2.05336318814","1.97492511412","1.77911654994","1.56369759276","1.66696314788","1.77826550043"
"1.76981885807","1.81445496696","1.8363838256","1.86405687472","1.92152231144","1.99658832573","2.04343216666","2.0162634281","1.90053614317","1.66979708726","1.54843446887","1.71170203922","1.77625150664"
"1.79597888828","1.83038064372","1.85048424827","1.88470017738","1.94616011781","2.01061517419","2.02923318485","1.96470666815","1.81792579212","1.56835755121","1.56676003015","1.75927932067","1.76697485241"
"1.8181417105","1.84374135981","1.86442115792","1.90451209579","1.96546904917","2.01351939711","2.00047138362","1.90066170558","1.7332118556","1.49467107348","1.61443142408","1.80067461099","1.75616165212"
"1.83621804337","1.85501435436","1.87779954132","1.92242363027","1.97837872213","2.0052983766","1.95872342162","1.82793227299","1.65297047006","1.47431668526","1.6742289017","1.83127821489","1.75246061969"
"1.8500472451","1.86448470012","1.89056051855","1.9371230842","1.98322244894","1.98481625228","1.9047190388","1.75113884332","1.586128343","1.49780890186","1.73862061319","1.8488563071","1.76594239133"
"1.86013437203","1.8725803356","1.9021373767","1.94751457556","1.97921642835","1.95250833308","1.84117166212","1.67648328878","1.53985629624","1.55572907138","1.79875990887","1.85452610901","1.80165534315"
"1.86707100253","1.87957954691","1.91193667361","1.95263605081","1.96586402542","1.90921948976","1.77152274773","1.61068713183","1.51890470471","1.64220321883","1.84813822736","1.85088492865","1.85709610928"
"1.87144672912","1.88556093574","1.91917301929","1.95136098053","1.94252442395","1.85606202503","1.70047716662","1.56138777438","1.52581497003","1.71042467717","1.88303120244","1.84143336977","1.92150328135"
"1.87392300328","1.8904638821","1.92306400926","1.94293716268","1.90937656519","1.79546758566","1.63401734789","1.53425305295","1.55797197157","1.79028338034","1.90246417921","1.83115965345","1.97787382426"
"1.87500780262","1.89400915126","1.92275118126","1.92679431443","1.86717301732","1.73095795677","1.57871887738","1.53193680549","1.609767858","1.85306464373","1.90676680434","1.82547628162","2.00434885408"
"1.87517187769","1.89586269483","1.91767086159","1.90288185339","1.81729562837","1.66666099085","1.54018643608","1.55280829993","1.67441446262","1.89301707947","1.89781624244","1.82825531947","1.98702878529"
"1.87465042448","1.89557429092","1.9073222642","1.8714436511","1.76175891943","1.60733370013","1.52221414926","1.5921717057","1.74563175758","1.92194088193","1.87879306819","1.84077024398","1.9151858107"
"1.87348844666","1.89248526113","1.89103450586","1.8326950573","1.70319051621","1.55879493286","1.52749222858","1.64468149651","1.81867075695","1.93372188733","1.85356770402","1.86131196188","1.79251751517"
"1.87158676909","1.88590836895","1.86842571383","1.78760250769","1.64546892852","1.52681688375","1.55519289758","1.70363292522","1.88370186319","1.92919406776","1.82738719687","1.88377027268","1.67969505107"
"1.86874365824","1.87538651471","1.83974137033","1.73799294349","1.59300767224","1.51488544549","1.60053439348","1.7624868427","1.92008965064","1.91124032204","1.80528755071","1.89871371422","1.74794341364"
"1.86472488415","1.86056076681","1.80543552421","1.68611187533","1.5505558964","1.52470756827","1.65794994269","1.81643744757","1.94787821115","1.88223829987","1.79118430385","1.89548865499","1.67833877969"
"1.85958321311","1.84142544024","1.76637841138","1.63459870809","1.52255889032","1.55582403283","1.72205920474","1.86206880713","1.94501403338","1.8457314228","1.78784682481","1.86372192713","1.67070985411"
"1.85566810453","1.81924168319","1.72359482609","1.58458768742","1.51219326275","1.60901982505","1.7920177692","1.8970034781","1.92842095799","1.80604691584","1.79941839795","1.7934031177","1.64623839149"
"1.79947959224","1.74069421901","1.62557107036","1.50321257848","1.49947124919","1.6406594093","1.79299037802","1.8626558612","1.85803398266","1.74642906319","1.76035307791","1.63964504815","1.57938893007"
"1.75132802343","1.68269209164","1.56466437083","1.47630187022","1.51995512038","1.67324804336","1.79873673804","1.85691030286","1.81457063822","1.70720144394","1.72434392454","1.53853464588","1.54531103989"
"1.71136975691","1.63623173058","1.52458348029","1.47358840649","1.55287179374","1.70672250544","1.80983184233","1.8566776058","1.77503539831","1.67300596282","1.69304533588","1.47152665648","1.5619479027"
"1.6777300051","1.59847402811","1.50077862848","1.48625733623","1.59134318584","1.73831649752","1.82194105485","1.85301134526","1.73457164319","1.64205804344","1.66495397836","1.45452060549","1.57420029621"
"1.65090801689","1.56994004088","1.49173937321","1.50987610727","1.63199752008","1.76760508677","1.83368645302","1.84051312479","1.6914565129","1.61646714936","1.64034531946","1.50074295481","1.60766233703"
"1.63297278193","1.55281041646","1.49659167073","1.54147379731","1.67350132072","1.79624107847","1.84589879316","1.81145588173","1.64915273426","1.6010871416","1.6214988856","1.60597592667","1.65659245399"
"1.63744016407","1.56003335957","1.52145005885","1.58370360747","1.72283445258","1.83906758332","1.87469337796","1.7861671949","1.61574597471","1.61665977192","1.62900914041","1.60233675882","1.70992014861"
"1.63269925735","1.55574384376","1.54552852668","1.64603981488","1.79578967038","1.88741201466","1.87301989672","1.74124481899","1.60803693152","1.67161239142","1.60216754726","1.66564242701","1.76830829407"
"2.77423112276","2.87033910415","2.96562867294","3.06921505031","3.16824757245","3.24602395679","3.29544790148","3.32529857615","3.37477126743","3.47712702689","3.52331766452","3.60554403976","3.69598663814"
"3.3282287602","3.34797942929","3.38549473793","3.43904214864","3.48485201999","3.50462603247","3.49731329738","3.47322032451","3.46184396402","3.4528247869","3.40221020192","3.39380008903","3.38023928707"
"3.27446567582","3.25523861188","3.24916057714","3.25123071441","3.23728925238","3.18341029219","3.08914975424","2.96492764559","2.86790458385","2.74747602142","2.55046028053","2.47344960107","2.30529142756"
"2.99614218953","2.93407493117","2.8868321676","2.84136823763","2.76574032541","2.62843684569","2.4358914603","2.21689974553","2.10632687046","2.00041321518","1.89435366214","2.02434629217","2.10214925884"
"2.61009920407","2.4980860849","2.41613696768","2.34195964047","2.22652228832","2.03798523144","1.8256100196","1.70505713539","1.83927421723","1.97363092474","2.1932622934","2.42499739703","2.60121452385"
"2.18194736157","2.06711462649","2.0271253559","2.02041977523","1.98318391319","1.91558937087","1.9064146553","2.04000140445","2.28637643963","2.44835503808","2.6749690025","2.80193512329","2.87885008202"
"1.84596352324","1.83701163603","1.93691264983","2.05302697863","2.12549104892","2.17881278238","2.27244748328","2.44853653648","2.63441083708","2.72184790679","2.86825679254","2.88834748822","2.85342534545"
"1.77527602734","1.91694614132","2.12123706217","2.28610605645","2.38700895859","2.4612370554","2.54657386517","2.68029523763","2.77844653172","2.77737723897","2.80653110642","2.74433069862","2.58572436252"
"1.94113878418","2.15548549575","2.37128058694","2.51613880847","2.59085699146","2.63503496503","2.67844286435","2.74396417095","2.74926891692","2.65837664686","2.60059118884","2.43261285507","2.16839748511"
"2.19085768496","2.39728599632","2.57170342042","2.66481557631","2.68770462644","2.67897834695","2.6642167322","2.65801225878","2.56976849597","2.40824156485","2.28247625882","2.0706328589","1.83669299979"
"2.40748550282","2.57280305169","2.68804475324","2.71825792457","2.67855273031","2.60825196502","2.53460116681","2.46194503815","2.29117524757","2.12350388061","2.00265633508","1.88695600621","1.87807782836"
"2.55384952002","2.66640842621","2.71589270148","2.67777654341","2.57089319626","2.43947334506","2.32040536456","2.20754227744","2.00569677279","1.96530933363","1.95335522273","2.02031103749","2.16563758638"
"2.62639897824","2.68376433911","2.66588007604","2.55791699596","2.38562024192","2.207118801","2.08252677744","1.98797982204","1.86092010442","2.02952493081","2.12204714462","2.26675789535","2.41545831745"
"2.63676183985","2.63861437438","2.55253414513","2.37487784721","2.14749380427","1.95822966551","1.89836321176","1.8984680758","1.92528752851","2.218632669","2.33931231537","2.45579533074","2.54184605817"
"2.58610099901","2.53417289109","2.38339981028","2.14873786712","1.90888451068","1.7924425692","1.8763028031","1.99206691691","2.13394393141","2.405304123","2.49099640288","2.52918665848","2.52897138095"
"2.48762794371","2.38670562886","2.18412019993","1.92888460495","1.7575509739","1.79266739028","2.00494560966","2.17101748517","2.33964000095","2.51051753982","2.53841582064","2.48628070534","2.40153409878"
"2.35556646178","2.21671669891","1.99148153306","1.78119384912","1.75612365597","1.93398648675","2.18705414448","2.33744052292","2.4795087741","2.52468009477","2.48901486617","2.34550089397","2.20330494328"
"2.20959881085","2.05729689901","1.86244002688","1.76773142743","1.88915383923","2.13212174886","2.34716641239","2.44495233428","2.53566313345","2.47624423921","2.34807457781","2.13703451386","2.01035268344"
"2.07975024403","1.94946382725","1.83684595785","1.87058913377","2.06807974017","2.30412390841","2.44834639448","2.48035463842","2.51119149005","2.37384472677","2.14728942458","1.93859200809","1.93380720299"
"1.99153339908","1.91354633072","1.89957297385","2.02092352753","2.22998966867","2.41913180917","2.48737859202","2.45136710155","2.42009253512","2.18737848549","1.94003865983","1.83903737941","1.99179814683"
"1.97194263017","1.95740384277","2.01655898201","2.1670516977","2.34429309489","2.46838762556","2.45794646821","2.36004235106","2.27278237101","1.99805657942","1.82341800723","1.90584828223","2.13673709889"
"2.01314013424","2.04550205825","2.13704513419","2.2769728827","2.40314510465","2.45721851343","2.3712432418","2.22992729959","2.10283208744","1.86978938336","1.84797438256","2.06748914553","2.27637560553"
"2.62367534543","2.69777761833","2.78529515255","2.87158528081","2.93502108549","2.94926416133","2.89208695277","2.84946295405","2.81098577897","2.78274324017","2.8679500371","2.99181962913","3.1547638794"
"3.18759566194","3.24164268194","3.30406220423","3.36428440364","3.40099736166","3.40292921451","3.3733224609","3.36812307393","3.36128122675","3.3917663826","3.44876139759","3.51430878146","3.52383970295"
"3.17656522292","3.1994116203","3.22200691788","3.23670395511","3.2234931486","3.17074804128","3.09558665826","3.0696841621","3.02361977704","3.04256814839","3.08220809049","3.10437589392","3.02673178505"
"3.08325310408","3.07650087155","3.06285339441","3.03614938612","2.97946060508","2.88147675887","2.78628203937","2.77459919987","2.72540539142","2.76812251356","2.80665796819","2.79346307895","2.65171967976"
"2.96542253943","2.92744807947","2.87965902538","2.81915021429","2.73516589193","2.61602262765","2.54736488363","2.58378620935","2.57811613984","2.63271583621","2.66348509878","2.61506465059","2.45315795147"
"2.83702958236","2.76940240131","2.69512705581","2.61638071924","2.53174252463","2.43081118738","2.43183985385","2.51478093624","2.55282227459","2.59063209885","2.59706649751","2.51471622964","2.38260626197"
"2.70364049261","2.61305797075","2.52753501184","2.45395763164","2.39553795104","2.35131811267","2.42687138103","2.51962203688","2.55764582843","2.5746483239","2.54934360327","2.44483957857","2.38539013575"
"2.65357993566","2.57520428777","2.51979105164","2.49114548108","2.48828427253","2.51878459007","2.63083072658","2.69653077319","2.72483520806","2.72291910897","2.69620026714","2.62703535439","2.67755662877"
"2.75961112634","2.7227811657","2.72276802726","2.75105860369","2.79589012364","2.86425020819","2.96571626681","2.99469673757","3.01430865913","3.01396995147","3.00441447394","2.99137780661","3.05656863766"
"2.8432393855","2.83245423247","2.86519638991","2.91952055161","2.9765341635","3.04614968447","3.11969616829","3.11022991822","3.11059549514","3.09651382172","3.08961871305","3.09346678502","3.15705148368"
"2.85845673751","2.87020873233","2.92252697079","2.98545969078","3.03686941841","3.09263663652","3.1303287238","3.0809921175","3.05736344745","3.02941846871","3.02036634785","3.02630512458","3.07729843557"
"2.95629993801","2.99645701087","3.06202550429","3.12132032622","3.1592277261","3.19344313849","3.19604108536","3.13266412805","3.10128077154","3.08190538263","3.08929092032","3.10359964442","3.15286849222"
"3.12882419463","3.183501465","3.24990151187","3.30097549247","3.32503961781","3.34029668007","3.31918801917","3.26604944504","3.24367379776","3.25029696954","3.2662936192","3.28535995209","3.28717352144"
"3.16765831708","3.22466702346","3.28000102726","3.3113091432","3.31017798327","3.29836330151","3.24313126874","3.19047223511","3.1619498546","3.1716081012","3.1772201496","3.17808299659","3.14029571375"
"3.16701394782","3.22009907639","3.25729621785","3.26234136215","3.23245915235","3.19105642898","3.10200487314","3.05558954221","3.03016751612","3.04270173363","3.03017234687","3.00952669158","2.93227583342"
"3.1363286503","3.17659443261","3.18731910812","3.15637895148","3.09636915038","3.02505318342","2.90811889722","2.87205502611","2.87472780465","2.89229213501","2.8610230447","2.82767450355","2.73513993829"
"3.06225944102","3.08666470316","3.06848539975","2.99844858105","2.91244305165","2.81686873093","2.68904405653","2.68143924968","2.72398260363","2.74142050058","2.69032062355","2.64757098538","2.56433378342"
"2.96848953716","2.98170434057","2.9388973368","2.84254030069","2.74225192994","2.63769926501","2.52977644091","2.57126781544","2.62458163186","2.62061691694","2.54159411942","2.47693328013","2.42737463676"
"2.91406658289","2.90203678943","2.82547761798","2.69882780524","2.58879358025","2.48459826891","2.42192247558","2.49720570538","2.55010901303","2.51583991156","2.4308727613","2.37136460839","2.4007366867"
"2.85413990697","2.81022765619","2.69849132695","2.5479440448","2.44292947441","2.35557594571","2.36106152675","2.45186679571","2.49136905672","2.42843329536","2.36127843933","2.35201314891","2.45166005599"
"2.78255761728","2.7032386441","2.55948831925","2.40137104348","2.31831079346","2.2647232961","2.34481090171","2.42893576585","2.4465555584","2.36714548889","2.34328548012","2.39669455222","2.54118458353"
"2.6971981972","2.58213922303","2.41491327797","2.27245366683","2.2283064909","2.21920131014","2.35831303976","2.42173608147","2.41495796451","2.33988087774","2.38088782625","2.4857146566","2.63527160135"
"2.60723489586","2.46337653124","2.29109432628","2.19063178143","2.20648269947","2.24361079614","2.41252411129","2.45585538539","2.43839139605","2.40600773218","2.50556675248","2.64029228103","2.75380082993"
"2.56286256624","2.4207325067","2.29141291599","2.27304196063","2.3493446254","2.42809817471","2.5830914817","2.62459612577","2.62178763459","2.65049876886","2.77797419452","2.90171825337","2.97198758654"
"2.56228427081","2.45061709181","2.39430702455","2.45997338324","2.563525267","2.6648503818","2.7770537392","2.82293719542","2.8351408969","2.89295176016","3.01516718619","3.10256670247","3.13402356984"
"2.52678408713","2.44969389403","2.45160836439","2.56716996701","2.67742603156","2.78015998774","2.85843379436","2.89363863805","2.9099129131","2.9839025778","3.0843199076","3.13505933878","3.12123212452"
"2.49929431581","2.46520551734","2.51985543071","2.65771083754","2.75966177817","2.85543518802","2.91064812917","2.92638755446","2.94772830026","3.02990178932","3.09701548831","3.10977052849","3.05545295753"
"2.4947992232","2.50781718762","2.60527153479","2.7422970265","2.82794064424","2.91285597171","2.94150837334","2.95200502119","2.98029370986","3.0617540691","3.09106518037","3.06461913942","2.9812377334"
"2.52368656067","2.57984554855","2.7020522493","2.82550725771","2.89213132007","2.963931961","2.97367580827","2.98306741169","3.01627482312","3.08338136383","3.07614568174","3.0092011595","2.90600995255"
"2.57160408862","2.65806832713","2.78792674112","2.88842542057","2.9350423371","2.98991538823","2.98466121492","2.99195514919","3.02201873724","3.05954709538","3.01139890843","2.90723980028","2.80000323685"
"2.62368259899","2.7267214697","2.85151542279","2.92350560756","2.95170201305","2.98696898788","2.97368603123","2.97772613161","2.99958982363","3.00231555612","2.91388210006","2.78541239633","2.69434335671"
"2.67924598076","2.78617106321","2.89453530053","2.93870679205","2.95215649084","2.96579354915","2.95110617761","2.95059891511","2.9588141075","2.9200600016","2.79897502168","2.66668639316","2.61046677276"
"2.73338650892","2.8336838216","2.91866762705","2.9372871499","2.94056834","2.93191882282","2.92030265919","2.91247022268","2.90215209643","2.82121815921","2.67945866424","2.56786050058","2.55616473153"
"2.781759046","2.86750109566","2.92754443508","2.92229023346","2.91987662125","2.89167091363","2.88304498251","2.86381671762","2.83146475735","2.71441655944","2.56982973671","2.5012064172","2.53076394587"
"2.82111099339","2.88732824221","2.92105721756","2.896878322","2.8922089581","2.8536328514","2.83921880454","2.80544305911","2.7494480298","2.60407391215","2.4838727822","2.47109504045","2.52763881876"
"2.84933562008","2.89517686154","2.9012512499","2.86427872072","2.85894415498","2.82096213291","2.78935365217","2.73898023107","2.66037841132","2.50290208955","2.43244600765","2.47320511981","2.53827362594"
"2.86532741679","2.89233094854","2.8708604215","2.82755619606","2.82086685058","2.78135642337","2.73426360792","2.66693649737","2.5703042253","2.42755998294","2.41894489411","2.49741147093","2.55557478391"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"0.5979404954","0.657380096757","0.725996679022","0.785361664548","0.839880419059","0.895728776361","0.951758256773","1.00777907229","1.06389661258","1.13645705564","1.19525491371","1.25296866162","1.31220369651"
"1.33725116494","1.38204534683","1.43127489691","1.47607336303","1.51703749516","1.55732322817","1.59653097512","1.63452654416","1.67120447023","1.71450938632","1.74865535877","1.78037322461","1.80995950587"
"1.9399179459","1.9770502247","2.02060407196","2.06005737682","2.09563841133","2.13031049605","2.16359655147","2.19558100519","2.22616722431","2.26338677959","2.29185776035","2.31811389461","2.34359267029"
"2.44206003767","2.47459533712","2.509062533","2.54003383541","2.56739252434","2.59316296856","2.61711112077","2.63910732837","2.65902801002","2.68148032756","2.69697577202","2.70962229804","2.71980089053"
"2.49593725502","2.51177575389","2.52588063276","2.53753863107","2.54545283716","2.54981229103","2.55051491105","2.54731008074","2.53981299258","2.52590462882","2.50728764957","2.48305493642","2.45278799057"
"2.42198459924","2.41788504836","2.40843049108","2.39588416096","2.37861051139","2.35528190199","2.32567642422","2.28916950507","2.24498670002","2.18444774458","2.11944800374","2.04406951283","1.95778225305"
"2.56317855976","2.55682412933","2.54753710172","2.53445842862","2.51726896189","2.49629159465","2.47157653055","2.44325097452","2.41157401801","2.37684805314","2.34027579012","2.30301500057","2.26831554258"
"2.51232724536","2.49247791528","2.46735349054","2.43860089691","2.40572815191","2.36838219678","2.32690690514","2.28166580246","2.23326931223","2.17915564632","2.12689271456","2.07630036334","2.03048367595"
"2.3606936109","2.320375894","2.27116872655","2.21743344019","2.15873550758","2.09380415379","2.02329834762","1.94803218166","1.86938849709","1.78075581716","1.70119816232","1.62939150873","1.5708841768"
"2.13590693766","2.06915254098","1.98924327376","1.90275656945","1.80990385966","1.70908594287","1.60201241151","1.49135008033","1.38159584034","1.26691943408","1.18101221592","1.12581556803","1.10989836069"
"1.84725724571","1.74869363975","1.63260546027","1.50784805667","1.37653943617","1.23895087635","1.10113244374","0.972750457244","0.868066407587","0.793223258137","0.787925400717","0.846576171461","0.956660784284"
"1.50199745742","1.36716760537","1.21187549564","1.04944655398","0.887734866523","0.735607831749","0.612088957425","0.540811519256","0.541987024655","0.618154201519","0.764932815317","0.95005814122","1.14444570501"
"1.09396149045","0.919676992018","0.728446754547","0.545789211282","0.395724488597","0.306226555675","0.305519534781","0.400197927502","0.570001667488","0.786127375329","1.01335210472","1.23263897528","1.42916705153"
"0.649534838305","0.453753559139","0.271804183285","0.152532227983","0.131913835083","0.221125516451","0.398843231799","0.625740550327","0.867432365379","1.10744978933","1.32453065329","1.51619699024","1.67675818591"
"0.213909044198","0.0619320021164","-0.000547149659078","0.0606810908103","0.227852447042","0.458607691506","0.711586133377","0.960066439885","1.19034334377","1.40051033365","1.57964858362","1.72956841286","1.84726828248"
"-0.0941019100563","-0.0916428128229","0.0473224208944","0.272466906645","0.531674762102","0.793322777729","1.03903212122","1.26058656987","1.45492216598","1.62402697268","1.76137586026","1.86859858935","1.94331965376"
"-0.127211973708","0.0550467413838","0.322184943299","0.599402275074","0.861547282013","1.10098613553","1.31321547466","1.49685135168","1.65172123869","1.77966664487","1.87609602206","1.94136268213","1.97310416015"
"0.0964368176368","0.361290276885","0.651741682501","0.91491778982","1.14704683406","1.3502448145","1.52436356728","1.66959183525","1.7860180186","1.8742698988","1.93060504984","1.9538598945","1.94141864878"
"0.413949017756","0.682050843292","0.949044425012","1.17843958853","1.37397124243","1.54003209856","1.67730588479","1.7859207906","1.86544973511","1.91511215076","1.93137067561","1.91146066404","1.85230408784"
"0.720635880452","0.962231125015","1.19349510444","1.38635185947","1.54615300519","1.6770647847","1.77952324438","1.85309912946","1.89659684807","1.90779579509","1.88287297652","1.81732649615","1.70739186711"
"0.983302442157","1.19160159551","1.38631186097","1.54429547564","1.6705856915","1.76838165857","1.83751965081","1.87683870305","1.88424293035","1.85599481941","1.78754895076","1.67245214744","1.50610201252"
"1.19793259896","1.37337881335","1.53354126463","1.65891165244","1.75361790692","1.81967938878","1.85619173472","1.86115181647","1.8314127811","1.76157342031","1.64595497401","1.4759453762","1.24646316635"
"1.36866232638","1.51338725855","1.64124467156","1.73582736199","1.80020371601","1.83514776797","1.8389070152","1.8085067802","1.73957103748","1.62480325856","1.45707197234","1.22579985169","0.927764653948"
"1.50093468585","1.6170687236","1.71439234565","1.77935957397","1.81394976665","1.81763999386","1.78770626609","1.72004504052","1.60882172263","1.4446410964","1.21896387462","0.921130998859","0.558866936187"
"1.59960371484","1.68881639956","1.75676766827","1.79263575185","1.79730075458","1.76886777568","1.70350004102","1.59576688838","1.43818210379","1.21929186604","0.930591979785","0.56887564001","0.181195923506"
"1.6685724835","1.73198115586","1.77110938294","1.77777548077","1.75172535869","1.68958646066","1.58624297776","1.43476542676","1.22604051145","0.947653730816","0.596999650276","0.201960772046","-0.0931849397277"
"1.71081871955","1.74900505323","1.75928792908","1.73606351488","1.67787382885","1.57974336098","1.43512976236","1.23561099653","0.971293936028","0.633253853782","0.24300892174","-0.0882827302714","-0.117633296868"
"1.72853918994","1.74157958985","1.72245047635","1.66808599395","1.57571565503","1.43865670887","1.24892991745","0.997265927722","0.676316333148","0.294444157931","-0.0603829010333","-0.164871105461","0.103819328639"
"1.72327539685","1.71077173182","1.6611457209","1.57385011225","1.44470005234","1.26528424905","1.02669013101","0.721292362752","0.354403365858","-0.0150446046599","-0.191666686818","0.00541531070127","0.423645505268"
"1.69603203572","1.65713795883","1.57544049409","1.45292444342","1.28396812626","1.05878632572","0.769399637376","0.417301448106","0.0452983606273","-0.193063040526","-0.0851494750417","0.302420427352","0.734308317565"
"1.64737510993","1.58081824906","1.46502235879","1.30463138318","1.09280546163","0.819779831493","0.483968169596","0.114444134391","-0.169126594465","-0.154647636623","0.177317390145","0.611313286336","0.997826478257"
"1.5775178446","1.48164772181","1.32938797434","1.12839760247","0.871607124248","0.553218224239","0.191570321475","-0.123776837653","-0.198052237728","0.061706389436","0.478783721181","0.883168187039","1.20766398353"
"1.48642924693","1.35930335926","1.16812591343","0.924520771994","0.623979293759","0.27445244558","-0.0598190089097","-0.211583131212","-0.0385423033253","0.347405111494","0.757173070325","1.10596518971","1.36678529073"
"1.37398136637","1.21355276957","0.981516516792","0.69573383229","0.361150911832","0.0191357383085","-0.195601344141","-0.114481990107","0.221205674844","0.628149887536","0.992755353518","1.28053098655","1.47993951918"
"1.24021311896","1.04477541124","0.771787366698","0.450502206583","0.109616446323","-0.151410271512","-0.162031989249","0.109078595026","0.498663969739","0.874643396854","1.18313418057","1.41095526589","1.55141677361"
"1.0858545875","0.855032159153","0.545696505489","0.20898783019","-0.0817557574391","-0.175980901304","0.0160997014894","0.3762628423","0.753682386614","1.08010542151","1.33136815992","1.50155644407","1.58461024072"
"0.913506860498","0.650338839559","0.31951498597","0.0104650498478","-0.152362446337","-0.0482684003119","0.265758497536","0.636756707072","0.973759319827","1.24612383529","1.44178819587","1.55621222586","1.58220853497"
"0.730433331346","0.445685321595","0.126976204247","-0.0876614063948","-0.0713928920909","0.178823780032","0.529774945924","0.871720053142","1.15879445968","1.37733433975","1.51919586791","1.57876424897","1.54700064877"
